global_iteration,chunk,local_iteration,accepted,objective,candidate_objective,merit,candidate_merit,delta_merit,defect,candidate_defect,virtual,candidate_virtual,final_time_s,candidate_final_time_s,dt,candidate_dt,rho_state_max,rho_u,rho_Tf
316,4,16,False,1078350.0587523521,1078345.4051958744,1078350.0587523521,2173909.501686602,1095559.4429342498,0.0,54.77799479015994,0.0,54.7784148589128,15197.254680129954,15197.210124402294,199.96387737013097,199.9632911105565,0.0152587890625,7.62939453125e-06,0.02229727918203787
317,4,17,False,1078350.0587523521,1078346.735016464,1078350.0587523521,2173915.292620548,1095565.233868196,0.0,54.77821784578373,0.0,54.77863791462468,15197.254680129954,15197.232412337398,199.96387737013097,199.9635843728605,0.00762939453125,3.814697265625e-06,0.011148639591018935
318,4,18,False,1078350.0587523521,1078347.3995521856,1078350.0587523521,2173917.776955408,1095567.718203056,0.0,54.7783088356955,0.0,54.77872890462676,15197.254680129954,15197.243571067655,199.96387737013097,199.9637311982586,0.003814697265625,1.9073486328125e-06,0.005574319795509468
319,4,19,False,1078350.0587523521,1078347.7301631055,1078350.0587523521,2173919.088219584,1095569.0294672318,0.0,54.778357868346575,0.0,54.77877793730126,15197.254680129954,15197.249149907491,199.96387737013097,199.96380460404595,0.0019073486328125,9.5367431640625e-07,0.002787159897754734
320,4,20,False,1078350.0587523521,1078347.8975914156,1078350.0587523521,2173919.441314242,1095569.3825618897,0.0,54.77836715164631,0.0,54.77878722063632,15197.254680129954,15197.251932796467,199.96387737013097,199.96384122100616,0.00095367431640625,4.76837158203125e-07,0.001393579948877367
321,4,21,False,1078350.0587523521,1078347.9819690874,1078350.0587523521,2173920.162552047,1095570.103799695,0.0,54.77839899466562,0.0,54.77881906363035,15197.254680129954,15197.253330278416,199.96387737013097,199.96385960892653,0.000476837158203125,2.384185791015625e-07,0.0006967899744386835
322,4,22,False,1078350.0587523521,1078348.0238608145,1078350.0587523521,2173920.2740095174,1095570.2152571653,0.0,54.77840247295171,0.0,54.77882254191856,15197.254680129954,15197.254026026378,199.96387737013097,199.96386876350496,0.0002384185791015625,1.1920928955078125e-07,0.00034839498721934173
323,4,23,False,1078350.0587523521,1078348.0446072835,1078350.0587523521,2173920.347443352,1095570.2886909998,0.0,54.778405107321305,0.0,54.778825176285544,15197.254680129954,15197.254361835641,199.96387737013097,199.9638731820479,0.00011920928955078125,5.960464477539063e-08,0.00017419749360967086
324,4,24,False,1078350.0587523521,1078348.0553952241,1078350.0587523521,2173920.123983897,1095570.0652315447,0.0,54.77839339494494,0.0,54.77881346392231,15197.254680129954,15197.25456247384,199.96387737013097,199.9638758220242,5.9604644775390625e-05,2.9802322387695312e-08,8.709874680483543e-05
325,5,0,False,1125033.685025237,934652.5830821043,1125033.685025237,5035206.219341967,3910172.53431673,0.0,410.05536362575367,0.0,2.3266529429474412e-10,15854.919167153505,12805.89625223555,198.1864895894188,160.07370315294438,1000.0,0.5,1524.5114583801449
326,5,1,False,1125033.685025237,1031386.9315277343,1125033.685025237,2368675.800752464,1243642.1157272272,0.0,116.39167239889503,0.0,17.337214523577984,15854.919167153505,14330.407708908357,198.1864895894188,179.13009636135445,500.0,0.25,762.2557291900724
327,5,2,False,1125033.685025237,1078595.687341475,1125033.685025237,1813252.366058427,688218.6810331899,0.0,37.407859419563465,0.0,36.057808452131745,15854.919167153505,15092.663441454168,198.1864895894188,188.6582930181771,250.0,0.125,381.1278645950362
328,5,3,False,1125033.685025237,1101911.0236087563,1125033.685025237,2013520.9374636149,888487.2524383778,0.0,45.7428892708449,0.0,45.418102114640966,15854.919167153505,15473.791307297135,198.1864895894188,193.4223913412142,125.0,0.0625,190.5639322975181
329,5,4,False,1125033.685025237,1113496.435089312,1125033.685025237,2116257.5795464884,991223.8945212513,0.0,50.17785595960413,0.0,50.09825848611352,15854.919167153505,15664.355238690023,198.1864895894188,195.80444048362529,62.5,0.03125,95.28196614875905
330,5,5,False,1125033.685025237,1119271.0934809123,1125033.685025237,2168232.1180798956,1043198.4330546586,0.0,52.45777273881322,0.0,52.43832972108511,15854.919167153505,15759.637206557727,198.1864895894188,196.9954650819716,31.25,0.015625,47.64098307437953
331,5,6,False,1125033.685025237,1122153.9030407774,1125033.685025237,2194369.8881710125,1069336.2031457755,0.0,53.61322066840876,0.0,53.60837784461472,15854.919167153505,15807.27818607401,198.1864895894188,197.59097732592514,15.625,0.0078125,23.820491537189763
332,5,7,False,1125033.685025237,1123594.181015182,1125033.685025237,2207474.121148525,1082440.4361232878,0.0,54.194595868541,0.0,54.19339814479325,15854.919167153505,15831.098677495233,198.1864895894188,197.88873346869042,7.8125,0.00390625,11.910245768594882
333,5,8,False,1125033.685025237,1124314.0279754577,1125033.685025237,2214033.666440097,1088999.98141486,0.0,54.48606221353293,0.0,54.485901632931025,15854.919167153505,15843.008925555912,198.1864895894188,198.0376115694489,3.90625,0.001953125,5.955122884297441
334,5,9,False,1125033.685025237,1124673.8864790823,1125033.685025237,2217316.6731145266,1092282.9880892895,0.0,54.63211630319711,0.0,54.63216236034731,15854.919167153505,15848.964046333293,198.1864895894188,198.11205057916615,1.953125,0.0009765625,2.9775614421487204
335,5,10,False,1125033.685025237,1124852.4878245157,1125033.685025237,2218958.0142848263,1093924.3292595893,0.0,54.7052667947537,0.0,54.70528585127736,15854.919167153505,15851.941609108373,198.1864895894188,198.14927011385467,0.9765625,0.00048828125,1.4887807210743602
336,5,11,False,1125033.685025237,1124941.4436841665,1125033.685025237,2219778.1568811233,1094744.4718558863,0.0,54.741833276246325,0.0,54.74183804344937,15854.919167153505,15853.430394139656,198.1864895894188,198.16787992674568,0.48828125,0.000244140625,0.7443903605371801
337,5,12,False,1125033.685025237,1124985.9202616594,1125033.685025237,2220188.698768577,1095155.01374334,0.0,54.760138330153495,0.0,54.76013952053826,15854.919167153505,15854.174777679274,198.1864895894188,198.17718472099094,0.244140625,0.0001220703125,0.37219518026859005
338,5,13,False,1125033.685025237,1125008.1584659305,1125033.685025237,2220393.7331994837,1095360.0481742467,0.0,54.76927858801537,0.0,54.76927888533994,15854.919167153505,15854.546973259457,198.1864895894188,198.18183716574322,0.1220703125,6.103515625e-05,0.18609759013429503
339,5,14,False,1125033.685025237,1125019.2778767135,1125033.685025237,2220496.1311142235,1095462.4460889865,0.0,54.77384262471605,0.0,54.77384269903493,15854.919167153505,15854.733073035843,198.1864895894188,198.18416341294804,0.06103515625,3.0517578125e-05,0.09304879506714751
340,5,15,False,1125033.685025237,1125024.8373872123,1125033.685025237,2220547.150385217,1095513.4653599798,0.0,54.77611564056497,0.0,54.77611565923551,15854.919167153505,15854.826123475694,198.1864895894188,198.18532654344617,0.030517578125,1.52587890625e-05,0.04652439753357376
341,5,16,False,1125033.685025237,1125027.6183280996,1125033.685025237,2220572.7966871187,1095539.1116618817,0.0,54.777258915615676,0.0,54.777258920286215,15854.919167153505,15854.8726482475,198.1864895894188,198.18590810309374,0.0152587890625,7.62939453125e-06,0.02326219876678688
342,5,17,False,1125033.685025237,1125029.008146206,1125033.685025237,2220587.8116293116,1095554.1266040746,0.0,54.77794017371707,0.0,54.77794017459348,15854.919167153505,15854.89590882688,198.1864895894188,198.186198860336,0.00762939453125,3.814697265625e-06,0.01163109938339344
343,5,18,False,1125033.685025237,1125029.7041898377,1125033.685025237,2220593.4694271446,1095559.7844019076,0.0,54.77818826176372,0.0,54.77818826196696,15854.919167153505,15854.907544770072,198.1864895894188,198.1863443096259,0.003814697265625,1.9073486328125e-06,0.00581554969169672
344,5,19,False,1125033.685025237,1125030.0503701603,1125033.685025237,2220596.611133027,1095562.9261077899,0.0,54.77832803812635,0.0,54.77832803816033,15854.919167153505,15854.913363783178,198.1864895894188,198.18641704728972,0.0019073486328125,9.5367431640625e-07,0.00290777484584836
345,5,20,False,1125033.685025237,1125030.2267092834,1125033.685025237,2220598.1845912244,1095564.4995659874,0.0,54.778397894097,0.0,54.7783978940971,15854.919167153505,15854.916288229297,198.1864895894188,198.1864536028662,0.00095367431640625,4.76837158203125e-07,0.00145388742292418
346,5,21,False,1125033.685025237,1125030.313066538,1125033.685025237,2220598.6476676315,1095564.9626423945,0.0,54.77841673005423,0.0,54.77841673005513,15854.919167153505,15854.91773018767,198.1864895894188,198.18647162734587,0.000476837158203125,2.384185791015625e-07,0.00072694371146209
347,5,22,False,1125033.685025237,1125030.3567222308,1125033.685025237,2220598.616747288,1095564.931722051,0.0,54.778413001253284,0.0,54.778413001252446,15854.919167153505,15854.918467357062,198.1864895894188,198.18648084196326,0.0002384185791015625,1.1920928955078125e-07,0.000363471855731045
348,5,23,False,1125033.685025237,1125030.379167597,1125033.685025237,2220598.80551553,1095565.120490293,0.0,54.77842131739635,0.0,54.77842131739696,15854.919167153505,15854.91883568371,198.1864895894188,198.18648544604636,0.00011920928955078125,5.960464477539063e-08,0.0001817359278655225
349,5,24,False,1125033.685025237,1125030.390110481,1125033.685025237,2220598.829046215,1095565.144020978,0.0,54.77842194678669,0.0,54.778421946786715,15854.919167153505,15854.919004193353,198.1864895894188,198.1864875524169,5.9604644775390625e-05,2.9802322387695312e-08,9.086796393276124e-05
350,6,0,False,1100755.561174125,913839.2554628854,1100755.561174125,4999812.869475212,3899057.308301087,0.0,408.59736140072346,0.0,5.092444427235096e-10,15512.857187382699,12529.615422512647,198.88278445362434,160.63609516041853,1000.0,0.5,1491.6208834021825
351,6,1,False,1100755.561174125,1008620.2737116009,1100755.561174125,2298209.7313852077,1197454.1702110828,0.0,116.0926330620423,0.0,12.866312705318384,15512.857187382699,14021.236305294862,198.88278445362434,179.7594398114726,500.0,0.25,745.8104417010912
352,6,2,False,1100755.561174125,1055051.106018943,1100755.561174125,1751270.6937551547,650515.1325810298,0.0,35.79951697878823,0.0,33.82244179483294,15512.857187382699,14767.04675197071,198.88278445362434,189.3211122047527,250.0,0.125,372.9052208505456
353,6,3,False,1100755.561174125,1077994.109986699,1100755.561174125,1968807.8251797068,868052.2640055818,0.0,44.78086900598828,0.0,44.30050251331249,15512.857187382699,15139.95196949731,198.88278445362434,194.1019483268886,125.0,0.0625,186.4526104252728
354,6,4,False,1100755.561174125,1089397.4822735921,1100755.561174125,2081367.6152351806,980612.0540610556,0.0,49.65747702669796,0.0,49.53953626946091,15512.857187382699,15326.404586774344,198.88278445362434,196.49236649710699,62.5,0.03125,93.2263052126364
355,6,5,False,1100755.561174125,1095082.1388006702,1100755.561174125,2138553.7068389854,1037798.1456648605,0.0,52.18811033678321,0.0,52.1590464670483,15512.857187382699,15419.630885829063,198.88278445362434,197.68757545934696,31.25,0.015625,46.6131526063182
356,6,6,False,1100755.561174125,1097920.2201253586,1100755.561174125,2167367.13803673,1066611.5768626048,0.0,53.47588388265103,0.0,53.46880790848609,15512.857187382699,15466.244037460856,198.88278445362434,198.28517996744688,15.625,0.0078125,23.3065763031591
357,6,7,False,1100755.561174125,1099338.1954858154,1100755.561174125,2181828.110563575,1081072.5493894499,0.0,54.12529992843156,0.0,54.12369157934439,15512.857187382699,15489.550612188652,198.88278445362434,198.58398220754682,7.8125,0.00390625,11.65328815157955
358,6,8,False,1100755.561174125,1100046.9215086096,1100755.561174125,2189071.8692313614,1088316.3080572365,0.0,54.45136983960583,0.0,54.451124932669345,15512.857187382699,15501.203901931458,198.88278445362434,198.7333833580956,3.90625,0.001953125,5.826644075789775
359,6,9,False,1100755.561174125,1100401.3289441536,1100755.561174125,2192896.4112222525,1092140.8500481276,0.0,54.624672793857826,0.0,54.624835433952065,15512.857187382699,15507.030549792802,198.88278445362434,198.8080839717026,1.953125,0.0009765625,2.9133220378948876
360,6,10,False,1100755.561174125,1100577.7893261905,1100755.561174125,2194750.9271205342,1093995.3659464093,0.0,54.70854624540334,0.0,54.708767534031026,15512.857187382699,15509.943872103406,198.88278445362434,198.84543425773597,0.9765625,0.00048828125,1.4566610189474438
361,6,11,False,1100755.561174125,1100665.1075261622,1100755.561174125,2195536.500274622,1094780.939100497,0.0,54.74346347969913,0.0,54.74367579514686,15512.857187382699,15511.40052786997,198.88278445362434,198.86410933166627,0.48828125,0.000244140625,0.7283305094737219
362,6,12,False,1100755.561174125,1100708.7633115854,1100755.561174125,2195928.925264196,1095173.364090071,0.0,54.7609030496933,0.0,54.76111314556777,15512.857187382699,15512.128862639838,198.88278445362434,198.87344695692101,0.244140625,0.0001220703125,0.36416525473686095
363,6,13,False,1100755.561174125,1100730.5894601461,1100755.561174125,2196125.433121574,1095369.8719474492,0.0,54.769637406594484,0.0,54.7698469595483,15512.857187382699,15512.493024046207,198.88278445362434,198.87811569290008,0.1220703125,6.103515625e-05,0.18208262736843048
364,6,14,False,1100755.561174125,1100741.502687791,1100755.561174125,2196223.309538962,1095467.748364837,0.0,54.77398563087263,0.0,54.774195054244444,15512.857187382699,15512.675110779679,198.88278445362434,198.880450138201,0.06103515625,3.0517578125e-05,0.09104131368421524
365,6,15,False,1100755.561174125,1100746.958912761,1100755.561174125,2196272.564542823,1095517.003368698,0.0,54.776175584487646,0.0,54.77638497851855,15512.857187382699,15512.766150056264,198.88278445362434,198.88161730841364,0.030517578125,1.52587890625e-05,0.04552065684210762
366,6,16,False,1100755.561174125,1100749.6881000488,1100755.561174125,2196297.2286076047,1095541.6674334798,0.0,54.777272331260974,0.0,54.77748171949462,15512.857187382699,15512.811670237365,198.88278445362434,198.88220090047903,0.0152587890625,7.62939453125e-06,0.02276032842105381
367,6,17,False,1100755.561174125,1100751.0537557045,1100755.561174125,2196310.5982921375,1095555.0371180126,0.0,54.77787253296992,0.0,54.77808192067338,15512.857187382699,15512.834432721364,198.88278445362434,198.88249272719696,0.00762939453125,3.814697265625e-06,0.011380164210526905
368,6,18,False,1100755.561174125,1100751.7370392869,1100755.561174125,2196319.864007726,1095564.302833601,0.0,54.778301654265306,0.0,54.77851104257857,15512.857187382699,15512.84581365149,198.88278445362434,198.88263863655754,0.003814697265625,1.9073486328125e-06,0.005690082105263452
369,6,19,False,1100755.561174125,1100752.078375754,1100755.561174125,2196321.1441638405,1095565.5829897155,0.0,54.77834859522227,0.0,54.778557983586396,15512.857187382699,15512.851504599606,198.88278445362434,198.88271159743084,0.0019073486328125,9.5367431640625e-07,0.002845041052631726
370,6,20,False,1100755.561174125,1100752.248535854,1100755.561174125,2196321.7618091553,1095566.2006350304,0.0,54.77837096946678,0.0,54.77858035786338,15512.857187382699,15512.854349686053,198.88278445362434,198.88274807289812,0.00095367431640625,4.76837158203125e-07,0.001422520526315863
371,6,21,False,1100755.561174125,1100752.3333558359,1100755.561174125,2196322.14656679,1095566.5853926651,0.0,54.778385966339556,0.0,54.77859535475587,15512.857187382699,15512.855782565746,198.88278445362434,198.8827664431506,0.000476837158203125,2.384185791015625e-07,0.0007112602631579316
372,6,22,False,1100755.561174125,1100752.3756229773,1100755.561174125,2196322.1088137603,1095566.5476396354,0.0,54.77838196533776,0.0,54.77859135374055,15512.857187382699,15512.856493072473,198.88278445362434,198.8827755522112,0.0002384185791015625,1.1920928955078125e-07,0.0003556301315789658
373,6,23,False,1100755.561174125,1100752.3985711029,1100755.561174125,2196322.1803718098,1095566.6191976848,0.0,54.77838439582774,0.0,54.77859378424296,15512.857187382699,15512.856847047062,198.88278445362434,198.88278009034696,0.00011920928955078125,5.960464477539063e-08,0.0001778150657894829
374,6,24,False,1100755.561174125,1100752.4089540085,1100755.561174125,2196322.089172856,1095566.527998731,0.0,54.77837931674367,0.0,54.7785887051411,15512.857187382699,15512.857026671389,198.88278445362434,198.88278239322293,5.9604644775390625e-05,2.9802322387695312e-08,8.890753289474144e-05
375,7,0,False,1098888.6893324745,911595.3232923633,1098888.6893324745,7679353.708628716,6580465.019296242,0.0,676.7758385334164,0.0,2.1890328300698262e-10,15486.525257168778,12508.347323623435,198.54519560472792,160.36342722594148,1000.0,0.5,1489.0889670354593
376,7,1,False,1098888.6893324745,1006014.9467017356,1098888.6893324745,3170441.1581617137,2071552.4688292393,0.0,216.4426211458631,0.0,1.347199536140408e-10,15486.525257168778,13997.436290200952,198.54519560472792,179.45431141283274,500.0,0.25,744.5444835177296
377,7,2,False,1098888.6893324745,1052753.6352790333,1098888.6893324745,1858355.7486846922,759467.0593522177,0.0,54.65609890082851,0.0,25.904112439737368,15486.525257168778,14741.980773747297,198.54519560472792,188.99975350958073,250.0,0.125,372.2722417588648
378,7,3,False,1098888.6893324745,1075905.4720885642,1098888.6893324745,1890745.8798100562,791857.1904775817,0.0,41.14249067993296,0.0,40.34155009221624,15486.525257168778,15114.25301548134,198.54519560472792,193.77247455745308,125.0,0.0625,186.1361208794324
379,7,4,False,1098888.6893324745,1087418.1043281981,1098888.6893324745,2040567.5208918517,941678.8315593773,0.0,47.75468687800094,0.0,47.56025477836442,15486.525257168778,15300.389140275232,198.54519560472792,196.15883513173375,62.5,0.03125,93.0680604397162
380,7,5,False,1098888.6893324745,1093158.609553444,1098888.6893324745,2117026.4252066086,1018137.7358741341,0.0,51.217169382254724,0.0,51.16961218306174,15486.525257168778,15393.457201313122,198.54519560472792,197.35201540145027,31.25,0.015625,46.5340302198581
381,7,6,False,1098888.6893324745,1096024.9003725469,1098888.6893324745,2155625.47299792,1056736.7836654456,0.0,52.98576266476812,0.0,52.974294597769195,15486.525257168778,15439.991229799112,198.54519560472792,197.94860551024502,15.625,0.0078125,23.26701510992905
382,7,7,False,1098888.6893324745,1097457.0633713133,1098888.6893324745,2175015.1874951934,1076126.498162719,0.0,53.87916971420782,0.0,53.8766426981802,15486.525257168778,15463.258243069913,198.54519560472792,198.24690055217837,7.8125,0.00390625,11.633507554964526
383,7,8,False,1098888.6893324745,1098172.897512847,1098888.6893324745,2184732.04967838,1085843.3603459056,0.0,54.3281087651485,0.0,54.327806451404804,15486.525257168778,15474.891751679354,198.54519560472792,198.39604809845326,3.90625,0.001953125,5.816753777482263
384,7,9,False,1098888.6893324745,1098530.749740334,1098888.6893324745,2189596.0149602266,1090707.325627752,0.0,54.55313703810498,0.0,54.55338948388429,15486.525257168778,15480.70850680919,198.54519560472792,198.4706218821691,1.953125,0.0009765625,2.9083768887411314
385,7,10,False,1098888.6893324745,1098709.6724068506,1098888.6893324745,2192029.480603484,1093140.7912710095,0.0,54.665794953660225,0.0,54.666185866003104,15486.525257168778,15483.616883132709,198.54519560472792,198.50790875811165,0.9765625,0.00048828125,1.4541884443705657
386,7,11,False,1098888.6893324745,1098799.2255762038,1098888.6893324745,2193246.5301832883,1094357.8408508138,0.0,54.72215249518922,0.0,54.722577965519214,15486.525257168778,15485.071071380687,198.54519560472792,198.5265521971883,0.48828125,0.000244140625,0.7270942221852829
387,7,12,False,1098888.6893324745,1098843.7304816707,1098888.6893324745,2193855.1204745015,1094966.431142027,0.0,54.75035245245817,0.0,54.75078654682492,15486.525257168778,15485.798179248386,198.54519560472792,198.53587409292803,0.244140625,0.0001220703125,0.36354711109264143
388,7,13,False,1098888.6893324745,1098865.9240452389,1098888.6893324745,2194159.0406531394,1095270.3513206649,0.0,54.764437711146456,0.0,54.76487394964357,15486.525257168778,15486.161739790592,198.54519560472792,198.54053512552042,0.1220703125,6.103515625e-05,0.18177355554632071
389,7,14,False,1098888.6893324745,1098877.0425903478,1098888.6893324745,2194328.1045481493,1095439.4152156748,0.0,54.77233469238672,0.0,54.772771503393436,15486.525257168778,15486.343503679047,198.54519560472792,198.54286543178264,0.06103515625,3.0517578125e-05,0.09088677777316036
390,7,15,False,1098888.6893324745,1098882.6232550426,1098888.6893324745,2194434.3816804057,1095545.6923479312,0.0,54.777369450659535,0.0,54.77780639187677,15486.525257168778,15486.434375101955,198.54519560472792,198.54403045002508,0.030517578125,1.52587890625e-05,0.04544338888658018
391,7,16,False,1098888.6893324745,1098885.3044794723,1098888.6893324745,2194441.2712642318,1095552.5819317573,0.0,54.77757986845609,0.0,54.77801681001982,15486.525257168778,15486.479830635262,198.54519560472792,198.54461321327258,0.0152587890625,7.62939453125e-06,0.02272169444329009
392,7,17,False,1098888.6893324745,1098886.6857807683,1098888.6893324745,2194448.193317329,1095559.5039848546,0.0,54.777856905731824,0.0,54.77829384792424,15486.525257168778,15486.50254446829,198.54519560472792,198.54490441626012,0.00762939453125,3.814697265625e-06,0.011360847221645045
393,7,18,False,1098888.6893324745,1098887.346417655,1098888.6893324745,2194439.4413866177,1095550.7520541432,0.0,54.77738627652434,0.0,54.77782322037192,15486.525257168778,15486.513913244427,198.54519560472792,198.54505016980036,0.003814697265625,1.9073486328125e-06,0.005680423610822522
394,7,19,False,1098888.6893324745,1098887.7192234518,1098888.6893324745,2194449.109273327,1095560.4199408526,0.0,54.7778510310618,0.0,54.778287973925714,15486.525257168778,15486.519596361655,198.54519560472792,198.54512303027764,0.0019073486328125,9.5367431640625e-07,0.002840211805411261
395,7,20,False,1098888.6893324745,1098887.8847005235,1098888.6893324745,2194447.510890986,1095558.8215585114,0.0,54.77776283786261,0.0,54.77819978118363,15486.525257168778,15486.522446948706,198.54519560472792,198.54515957626546,0.00095367431640625,4.76837158203125e-07,0.0014201059027056306
396,7,21,False,1098888.6893324745,1098887.979163642,1098888.6893324745,2194450.358407509,1095561.6690750346,0.0,54.77790049068608,0.0,54.77833743370064,15486.525257168778,15486.523861008687,198.54519560472792,198.54517770523958,0.000476837158203125,2.384185791015625e-07,0.0007100529513528153
397,7,22,False,1098888.6893324745,1098888.0170316617,1098888.6893324745,2194448.9548444496,1095560.2655119752,0.0,54.77782841902081,0.0,54.778265362258004,15486.525257168778,15486.524568524577,198.54519560472792,198.54518677595613,0.0002384185791015625,1.1920928955078125e-07,0.00035502647567640764
398,7,23,False,1098888.6893324745,1098888.012078525,1098888.6893324745,2194440.4766060603,1095551.7872735858,0.0,54.77740475396968,0.0,54.77784169878384,15486.525257168778,15486.524956417588,198.54519560472792,198.54519174894344,0.00011920928955078125,5.960464477539063e-08,0.00017751323783820382
399,7,24,False,1098888.6893324745,1098888.044795569,1098888.6893324745,2194447.151787346,1095558.4624548717,0.0,54.77773687782428,0.0,54.77817382135344,15486.525257168778,15486.525109779419,198.54519560472792,198.54519371512075,5.9604644775390625e-05,2.9802322387695312e-08,8.875661891910191e-05
400,8,0,False,1131608.4107092053,938945.485136554,1131608.4107092053,7734618.176155151,6603009.765445946,0.0,679.5672691017389,0.0,1.2078852512513446e-10,15947.556432396152,12880.718656955223,199.3444554049519,161.0089832119403,1000.0,0.5,1533.4188877303989
401,8,1,False,1131608.4107092053,1036080.0090423538,1131608.4107092053,3355169.5326977265,2223561.121988521,0.0,231.90895236004144,0.0,5.495811694824635e-09,15947.556432396152,14414.137545209098,199.3444554049519,180.17671931511373,500.0,0.25,766.7094438651994
402,8,2,False,1131608.4107092053,1083000.3370078977,1131608.4107092053,2853074.9117260836,1721466.5010168783,0.0,155.36378729715943,0.0,21.643670174659157,15947.556432396152,15180.846988662795,199.3444554049519,189.76058735828494,250.0,0.125,383.3547219325997
403,8,3,False,1131608.4107092053,1107376.9969598465,1131608.4107092053,1790199.7106895733,658591.299980368,0.0,39.646047494374216,0.0,28.636223878598475,15947.556432396152,15564.201711528704,199.3444554049519,194.5525213941088,125.0,0.0625,191.67736096629986
404,8,4,False,1131608.4107092053,1119510.7280419262,1131608.4107092053,1959797.5120760675,828189.1013668622,0.0,42.32138208184642,0.0,41.7072963215677,15947.556432396152,15755.879074570696,199.3444554049519,196.9484884321337,62.5,0.03125,95.83868048314993
405,8,5,False,1131608.4107092053,1125563.8990930181,1131608.4107092053,2091940.2832287606,960331.8725195553,0.0,48.394803445457,0.0,48.242834968117265,15947.556432396152,15851.717759330306,199.3444554049519,198.14647199162883,31.25,0.015625,47.919340241574965
406,8,6,False,1131608.4107092053,1128587.0767711215,1131608.4107092053,2159177.107208105,1027568.6964988995,0.0,51.54840714503189,0.0,51.51059589866644,15947.556432396152,15899.637095382148,199.3444554049519,198.74546369227684,15.625,0.0078125,23.959670120787482
407,8,7,False,1131608.4107092053,1130097.806545076,1131608.4107092053,2193082.144220046,1061473.7335108405,0.0,53.15394151535838,0.0,53.144492252138555,15947.556432396152,15923.596764247091,199.3444554049519,199.04495955308863,7.8125,0.00390625,11.979835060393741
408,8,8,False,1131608.4107092053,1130852.9620490058,1131608.4107092053,2210105.497818064,1078497.0871088586,0.0,53.96381748015028,0.0,53.96143609675552,15947.556432396152,15935.576598886182,199.3444554049519,199.19470748607728,3.90625,0.001953125,5.989917530196871
409,8,9,False,1131608.4107092053,1131231.2270514688,1131608.4107092053,2218638.9983684365,1087030.5876592312,0.0,54.37069719424926,0.0,54.370079937447535,15947.556432396152,15941.566520988355,199.3444554049519,199.26958151235445,1.953125,0.0009765625,2.9949587650984353
410,8,10,False,1131608.4107092053,1131421.120682021,1131608.4107092053,2222909.2789907246,1091300.8682815193,0.0,54.57449613110566,0.0,54.574319699764715,15947.556432396152,15944.56147856523,199.3444554049519,199.3070184820654,0.9765625,0.00048828125,1.4974793825492176
411,8,11,False,1131608.4107092053,1131516.49613026,1131608.4107092053,2225235.756162932,1093627.3454537268,0.0,54.685993538962975,0.0,54.68593246430426,15947.556432396152,15946.058979728252,199.3444554049519,199.32573724660315,0.48828125,0.000244140625,0.7487396912746088
412,8,12,False,1131608.4107092053,1131563.6063689867,1131608.4107092053,2226155.4975903966,1094547.0868811912,0.0,54.729613768083254,0.0,54.729575354057765,15947.556432396152,15946.807707543374,199.3444554049519,199.33509634429217,0.244140625,0.0001220703125,0.3743698456373044
413,8,13,False,1131608.4107092053,1131587.9010322003,1131608.4107092053,2226914.1644564127,1095305.7537472073,0.0,54.76632830901781,0.0,54.766298033403416,15947.556432396152,15947.182079627399,199.3444554049519,199.33977599534248,0.1220703125,6.103515625e-05,0.1871849228186522
414,8,14,False,1131608.4107092053,1131599.441995418,1131608.4107092053,2227045.374355262,1095436.9636460568,0.0,54.772311563541734,0.0,54.77228167244267,15947.556432396152,15947.369279454533,199.3444554049519,199.34211599318166,0.06103515625,3.0517578125e-05,0.0935924614093261
415,8,15,False,1131608.4107092053,1131605.2559041686,1131608.4107092053,2227142.2881258614,1095533.8774166561,0.0,54.77686648947292,0.0,54.77683673269635,15947.556432396152,15947.462868098199,199.3444554049519,199.34328585122748,0.030517578125,1.52587890625e-05,0.04679623070466305
416,8,16,False,1131608.4107092053,1131608.14665431,1131608.4107092053,2227175.682938365,1095567.2722291595,0.0,54.77839168578157,0.0,54.778361942623945,15947.556432396152,15947.509673914712,199.3444554049519,199.3438709239339,0.0152587890625,7.62939453125e-06,0.023398115352331526
417,8,17,False,1131608.4107092053,1131609.5799052322,1131608.4107092053,2227179.129083696,1095570.7183744905,0.0,54.77849233036795,0.0,54.778462587478415,15947.556432396152,15947.533058615416,199.3444554049519,199.3441632326927,0.00762939453125,3.814697265625e-06,0.011699057676165763
418,8,18,False,1131608.4107092053,1131610.2967770626,1131608.4107092053,2227182.3297194648,1095573.9190102594,0.0,54.77861651861531,0.0,54.7785867756249,15947.556432396152,15947.54475311613,199.3444554049519,199.34430941395163,0.003814697265625,1.9073486328125e-06,0.005849528838082881
419,8,19,False,1131608.4107092053,1131610.6558508943,1131608.4107092053,2227184.428260719,1095576.0175515136,0.0,54.77870349207751,0.0,54.77867374890497,15947.556432396152,15947.550588738255,199.3444554049519,199.34438235922818,0.0019073486328125,9.5367431640625e-07,0.0029247644190414407
420,8,20,False,1131608.4107092053,1131610.83422922,1131608.4107092053,2227185.076898398,1095576.6661891926,0.0,54.77872700506214,0.0,54.77869726185564,15947.556432396152,15947.553526208172,199.3444554049519,199.34441907760214,0.00095367431640625,4.76837158203125e-07,0.0014623822095207204
421,8,21,False,1131608.4107092053,1131610.9240292322,1131608.4107092053,2227185.1775328503,1095576.766823645,0.0,54.77872754676537,0.0,54.77869780359646,15947.556432396152,15947.554987639633,199.3444554049519,199.3444373454954,0.000476837158203125,2.384185791015625e-07,0.0007311911047603602
